symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,reasons
VCB,ADX_TREND,2021-01-15,2021-01-18,2021-01-20,45.13509,43.086870000000005,458100,20676384.729,-998442.157022994,-0.04824076962118533,2,SL,91.6,"ADX trend: ADX 35.9, +DI 27.2 > -DI 11.7 | Price above EMA20/EMA50, volume 1.3x MA20"
VJC,DOUBLE_BOTTOM,2021-01-19,2021-01-20,2021-01-22,128.5284,133.68717900000001,158100,20320340.04,753010.7338602059,0.03701997475947854,2,TP,84.0,Hai đáy 122 và 123 (chênh 0.7%) | Vượt neckline 126 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,SPRING,2021-01-20,2021-01-21,2021-01-26,39.87984,42.656900400000005,500000,19939920.0,1325933.3796000034,0.06642999424416819,3,TP,92.6,HH: đỉnh 39 > 38 | HL: đáy 40 > 38 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
TCB,SPRING,2021-01-20,2021-01-21,2021-01-26,16.666649999999997,15.984,1196600,19943313.389999997,-875055.2121899948,-0.04383328958753509,3,SL,89.8,HH: đỉnh 18 > 17 | HL: đáy 16 > 16 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
VHM,SPRING,2021-01-19,2021-01-20,2021-01-27,71.59151999999999,67.932,283900,20324832.527999997,-1097834.350127995,-0.053960474754445646,5,SL,78.8,HH: đỉnh 77 > 71 | HL: đáy 73 > 69 | Volume phiên tăng > giảm
VJC,MOMENTUM_SURGE,2021-01-22,2021-01-25,2021-01-27,133.73359999999997,129.87,153200,20487987.519999996,-652183.6755199954,-0.031800690172258506,2,SL,89.5,3 phiên tăng liên tiếp (+4.6% tổng) | Volume tăng theo đà giá
TCB,BB_SQUEEZE,2021-01-26,2021-01-27,2021-01-29,16.19618,13.96602,1252700,20288954.685999997,-2849000.8531939946,-0.14028099241896547,2,SL,82.9,BB squeeze: width 0.232 ≈ min 20 phiên (0.232) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
PLX,OVERSOLD_MEAN_REVERSION,2021-01-26,2021-01-27,2021-01-29,45.26521999999999,39.08088,448200,20287871.603999995,-2827141.160435993,-0.13921208191378504,2,SL,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -90.9, StochK 24.5, ADX 17.0"
MWG,MACD_CROSSOVER,2021-01-27,2021-01-28,2021-02-02,40.20015999999999,38.961,492100,19782498.735999994,-667918.5509359948,-0.033729374056377485,3,SL,76.7,MACD crossover bullish (hist=0.20) | Cross xảy ra trên zero line — signal mạnh hơn
HPG,OVERSOLD_MEAN_REVERSION,2021-01-29,2021-02-01,2021-02-03,16.426409999999997,17.312669999999997,1109700,18228387.176999997,926830.595025003,0.050794657878616145,2,TP,76.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -74.4, StochK 12.9, ADX 31.7"
VCB,OVERSOLD_MEAN_REVERSION,2021-01-27,2021-01-28,2021-02-05,40.120079999999994,43.25689979999999,493100,19783211.448,1484322.6773492396,0.07495445526674775,6,TP,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -75.2, StochK 38.4, ADX 25.8"
VHM,DOUBLE_BOTTOM,2021-01-29,2021-02-01,2021-02-17,69.08901999999999,73.64882744999998,263800,18225683.475999996,1145794.4004713818,0.06280421539351118,7,TP,85.7,Hai đáy 62 và 66 (chênh 5.9%) | Vượt neckline 68 | Chưa quá xa neckline — vào hàng còn hợp lý | Money flow: EARLY_MONEY_IN score=3
TCB,BB_SQUEEZE,2021-02-03,2021-02-04,2021-02-17,16.54653,17.41257,1142900,18911029.137000002,931084.4343569987,0.04918580968483872,4,TP,80.1,BB squeeze: width 0.171 ≈ min 20 phiên (0.171) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
VIB,DOUBLE_BOTTOM,2021-02-05,2021-02-08,2021-02-25,9.46946,10.163476349999998,2121600,20090406.336,1409209.0189756788,0.07007330733949776,8,TP,84.1,Hai đáy 8 và 8 (chênh 5.3%) | Vượt neckline 9 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,MACD_CROSSOVER,2021-02-17,2021-02-18,2021-03-04,44.204159999999995,41.958,447300,19772520.768,-1062015.5155679993,-0.05365803245097861,10,SL,83.6,MACD crossover bullish (hist=0.08) | Cross xảy ra trên zero line — signal mạnh hơn
GAS,MACD_CROSSOVER,2021-02-17,2021-02-18,2021-03-08,57.93787999999999,62.282355299999985,341200,19768404.655999996,1420065.088447284,0.0717633246937152,12,TP,97.7,MACD crossover bullish (hist=0.27)
GVR,ADX_TREND,2021-03-04,2021-03-05,2021-03-12,26.07605,27.662434874999995,754300,19669164.515,1135209.3974450752,0.057657523849479704,5,TP,82.7,"ADX trend: ADX 23.6, +DI 31.6 > -DI 25.3 | Price above EMA20/EMA50, volume 0.9x MA20"
POW,AROON_TREND_SHIFT,2021-03-08,2021-03-09,2021-03-16,11.351339999999999,10.989,1799800,20430141.731999997,-712125.6781319901,-0.034821797773131685,5,SL,85.9,"Aroon trend shift: up 100, down 0 | Price reclaimed EMA50 with acceptable volume"
GVR,BREAKOUT,2021-03-12,2021-03-15,2021-03-17,28.468439999999998,26.973,724200,20616844.248,-1142682.1854479983,-0.05536931991490084,2,SL,100.0,Giá 28 vượt đỉnh 20 phiên (28) | Volume 1.9× TB20 | Thân nến 3.7% | Money flow: BREAKOUT_FLOW score=5
FPT,BREAKOUT,2021-03-16,2021-03-17,2021-03-22,35.27524,33.966,571700,20166854.707999997,-807496.0871079937,-0.04000075417760993,3,SL,98.6,Giá 35 vượt đỉnh 20 phiên (34) | Volume 2.1× TB20 | Thân nến 5.2% | Money flow: BREAKOUT_FLOW score=5
CTG,BREAKOUT,2021-03-17,2021-03-18,2021-03-26,19.159139999999997,17.982,1034500,19820130.33,-1274776.2183299959,-0.0642529940222841,6,SL,100.0,Giá 18 vượt đỉnh 20 phiên (18) | Volume 2.3× TB20 | Thân nến 4.7% | Money flow: BREAKOUT_FLOW score=6
VCB,MACD_CROSSOVER,2021-03-22,2021-03-23,2021-03-26,42.26221999999999,40.959,463500,19588538.969999995,-661600.0019699931,-0.0337411107545754,3,SL,100.0,MACD crossover bullish (hist=0.00) | Money flow: EARLY_MONEY_IN score=3
VIC,BULLISH_ENGULFING,2021-02-02,2021-02-03,2021-03-30,46.70665999999999,50.715883349999984,399600,18663981.335999995,1542889.5353506804,0.08258410461386873,34,TP,69.2,Engulfing: [44–47] nuốt [44–44] (body 7.0%) | Volume xanh 1.3× bar đỏ
HPG,FLAG_PENNANT,2021-02-25,2021-02-26,2021-04-02,18.398379999999996,20.50947,1121300,20630103.493999995,2300540.5760840066,0.11140236569432002,25,TP,81.9,Cột cờ +12.0% trong 10 phiên | Nén 1 điểm (< 50% cột cờ) | Volume consolidation 0.77× phase tăng | Giá áp sát đỉnh vùng nén — sắp bung
VHM,OVERSOLD_MEAN_REVERSION,2021-03-26,2021-03-29,2021-04-05,70.86079,77.34258,268500,19026122.115,1679801.527425006,0.08820102141034668,5,TP,80.3,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -78.1, StochK 26.8, ADX 15.4"
VPB,BB_SQUEEZE,2021-03-26,2021-03-29,2021-04-12,14.184169999999998,15.944464574999996,1341500,19028064.054999996,2299628.109852776,0.12073381571731853,10,TP,79.9,BB squeeze: width 0.147 ≈ min 20 phiên (0.145) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
STB,BREAKOUT,2021-03-30,2021-03-31,2021-04-12,21.471449999999997,23.654946374999994,913200,19607728.139999997,1931157.7674507014,0.09839123253530535,8,TP,100.0,Giá 20 vượt đỉnh 20 phiên (20) | Volume 3.5× TB20 | Thân nến 6.5% | Money flow: BREAKOUT_FLOW score=5
BID,GOLDEN_CROSS,2021-04-02,2021-04-05,2021-04-13,26.246219999999997,24.975,810400,21269936.687999997,-1091946.1046879962,-0.05128624807115636,6,SL,99.7,Golden Cross: MA20 (25) cắt lên MA50 (25) | Volume xác nhận cross | Money flow: EARLY_MONEY_IN score=3
MBB,MOMENTUM_SURGE,2021-04-05,2021-04-06,2021-04-16,10.26025,9.99,2045600,20988367.4,-614682.855399996,-0.02925757753856466,8,SL,100.0,3 phiên tăng liên tiếp (+8.0% tổng) | Volume tăng theo đà giá | Money flow: EARLY_MONEY_IN score=3
VCB,BREAKOUT_RETEST_ENTRY,2021-04-12,2021-04-13,2021-04-16,43.613569999999996,41.958,488100,21287783.516999997,-870330.900116995,-0.040843211224126846,3,SL,100.0,Breakout 6 bars trước tại level 43 | Retest thành công (cách +1.1%) | Nến đóng xanh — support giữ vững | Money flow: EARLY_MONEY_IN score=3
VHM,BREAKOUT,2021-04-12,2021-04-13,2021-04-16,75.94587,72.927,280300,21287627.361,-908359.7645609975,-0.04262815657470813,3,SL,100.0,Giá 75 vượt đỉnh 20 phiên (75) | Volume 1.5× TB20 | Thân nến 2.3% | Money flow: EARLY_MONEY_IN score=3
MSN,GOLDEN_CROSS,2021-04-13,2021-04-14,2021-04-16,77.63756,81.73818,266900,20721464.764,1030102.1727520004,0.04966217935713631,2,TP,85.2,Golden Cross: MA20 (74) cắt lên MA50 (73) | Volume xác nhận cross
VHM,GOLDEN_CROSS,2021-04-16,2021-04-19,2021-04-22,76.02595,80.484310125,272800,20739879.16,1151588.5233357996,0.05546985478436843,2,TP,85.2,Golden Cross: MA20 (73) cắt lên MA50 (73) | Volume xác nhận cross
MBB,ADX_TREND,2021-04-16,2021-04-19,2021-04-22,10.180169999999999,9.99,2037600,20743114.391999997,-448944.7543919943,-0.021621452288130474,2,SL,81.1,"ADX trend: ADX 26.0, +DI 30.7 > -DI 27.1 | Price above EMA20/EMA50, volume 1.0x MA20"
CTG,SUPERTREND_PULLBACK,2021-04-16,2021-04-19,2021-04-22,19.6196,18.981,1057200,20741841.119999997,-736003.1875199899,-0.03544853686548678,2,SL,77.6,"Supertrend bullish, pullback near EMA/VWMA support | RSI 57.7, volume 1.4x MA20"
MSN,GOLDEN_CROSS,2021-04-16,2021-04-19,2021-04-23,83.29320999999999,78.921,249000,20740009.289999995,-1148722.9572899938,-0.05533147868267353,3,SL,76.9,Golden Cross: MA20 (75) cắt lên MA50 (74) | Volume xác nhận cross
VCB,GOLDEN_CROSS,2021-04-22,2021-04-23,2021-04-27,44.91486999999999,42.91704,461500,20728212.504999995,-982339.185424991,-0.04734406439342869,2,SL,78.6,Golden Cross: MA20 (43) cắt lên MA50 (43) | Volume xác nhận cross
VJC,SUPERTREND_PULLBACK,2021-04-22,2021-04-23,2021-04-27,130.5304,126.873,158800,20728227.52,-641818.2123199925,-0.030932554877934296,2,SL,76.9,"Supertrend bullish, pullback near EMA/VWMA support | RSI 45.3, volume 1.5x MA20"
VHM,GOLDEN_CROSS,2021-04-23,2021-04-26,2021-04-28,77.49741999999999,73.66626,259900,20141579.457999997,-1054151.7854059972,-0.052284811571765774,2,SL,91.5,Golden Cross: MA20 (74) cắt lên MA50 (74) | Volume xác nhận cross
TCB,NR7,2021-04-27,2021-04-28,2021-05-04,18.678659999999997,19.67695334999999,1070700,19999241.262,1006737.2206793055,0.050288482248628,2,TP,76.4,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
TCB,BREAKOUT,2021-05-04,2021-05-05,2021-05-07,20.990969999999997,22.45494757499999,965700,20270979.729,1350122.678702142,0.06653718383763005,2,TP,100.0,Giá 20 vượt đỉnh 20 phiên (20) | Volume 2.6× TB20 | Thân nến 7.7% | Money flow: BREAKOUT_FLOW score=6
FPT,SUPERTREND_PULLBACK,2021-04-22,2021-04-23,2021-05-10,34.6346,37.0494135,598500,20728808.099999998,1380188.9236905053,0.06651661334917412,9,TP,77.6,"Supertrend bullish, pullback near EMA/VWMA support | RSI 52.8, volume 1.0x MA20"
STB,BB_SQUEEZE,2021-04-28,2021-04-29,2021-05-12,24.27425,26.159439374999994,804800,19535916.4,1455558.2589820027,0.07443234937405731,7,TP,99.0,BB squeeze: width 0.122 ≈ min 20 phiên (0.122) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung | Money flow: EARLY_MONEY_IN score=3
TPB,GOLDEN_CROSS,2021-05-07,2021-05-10,2021-05-12,10.08007,10.64934,2078000,20946385.459999997,1117738.0175000057,0.05330854806602523,2,TP,100.0,Golden Cross: MA20 (10) cắt lên MA50 (10) | Volume xác nhận cross | Money flow: EARLY_MONEY_IN score=3
VIC,NR7,2021-04-27,2021-04-28,2021-05-14,58.7587,55.944,340300,19995585.61,-1015913.4820099995,-0.05075613203941432,10,SL,76.3,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.4% — SL hẹp, risk thấp"
GVR,OBV_ACCUMULATION,2021-05-12,2021-05-13,2021-05-17,24.87485,23.976,865700,21534157.645,-841180.649044998,-0.039023597885259276,2,SL,85.3,"OBV above OBV EMA20, price holds VWMA20 | Accumulation volume 1.9x MA20 | Money flow: EARLY_MONEY_IN score=3"
HPG,ADX_TREND,2021-05-14,2021-05-17,2021-05-19,25.855829999999994,27.112435424999987,783000,20245114.889999997,921218.8590094447,0.04545780873308721,2,TP,89.8,"ADX trend: ADX 54.3, +DI 32.2 > -DI 10.3 | Price above EMA20/EMA50, volume 1.1x MA20"
SSI,MACD_CROSSOVER,2021-05-12,2021-05-13,2021-05-20,13.993979999999999,15.469465049999998,1538800,21533936.424,2201333.632878121,0.10212412886706411,5,TP,80.2,MACD crossover bullish (hist=0.06) | Cross xảy ra trên zero line — signal mạnh hơn
ACB,BREAKOUT,2021-05-10,2021-05-11,2021-05-27,13.673659999999998,14.669465849999995,1574400,21527810.303999998,1500077.7058675177,0.06961131232479933,12,TP,100.0,Giá 14 vượt đỉnh 20 phiên (13) | Volume 1.5× TB20 | Thân nến 2.8% | Money flow: EARLY_MONEY_IN score=3
MSN,MOMENTUM_SURGE,2021-05-20,2021-05-21,2021-05-27,92.32222999999999,87.912,241300,22277354.099,-1128892.1842989959,-0.05062380455360005,4,SL,84.3,3 phiên tăng liên tiếp (+9.0% tổng) | Volume tăng theo đà giá
VIB,ADX_TREND,2021-05-19,2021-05-20,2021-05-31,16.16615,17.897459624999996,1287700,20817151.354999997,2162497.135239277,0.10377677337307503,7,TP,87.9,"ADX trend: ADX 30.1, +DI 30.1 > -DI 23.3 | Price above EMA20/EMA50, volume 1.5x MA20"
MSN,TREND_PULLBACK,2021-05-27,2021-05-28,2021-06-01,90.27018,85.914,245400,22152302.172,-1133325.4653719962,-0.05110950831697135,2,SL,84.8,Uptrend: 90 > MA20(86) > MA60(79) | Breakout vùng 88 → recent high 93 | Pullback về vùng breakout (cách +2.7%) | Volume cạn — áp lực bán suy yếu
BVH,MOMENTUM_SURGE,2021-05-27,2021-05-28,2021-06-02,48.59854999999999,45.954,455900,22156078.944999997,-1269707.2811449915,-0.05725014996793645,3,SL,79.6,3 phiên tăng liên tiếp (+3.3% tổng) | Volume tăng theo đà giá
VCB,MA_PULLBACK,2021-05-31,2021-06-01,2021-06-03,43.35331,46.17378,520400,22561062.524,1397153.8552520014,0.06186579624386341,2,TP,84.9,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 0.9%) | RSI 51.0 trung tính | Volume giảm — áp lực bán cạn
GAS,MOMENTUM_SURGE,2021-06-01,2021-06-02,2021-06-04,54.944889999999994,57.80436277499998,396500,21785648.884999998,1066156.4467219226,0.04888958602926444,2,TP,83.9,3 phiên tăng liên tiếp (+4.5% tổng) | Volume tăng theo đà giá
BID,GOLDEN_CROSS,2021-06-03,2021-06-04,2021-06-08,27.96794,26.88309,809800,22648437.812,-944699.8203759976,-0.04166980840557791,2,SL,78.6,Golden Cross: MA20 (25) cắt lên MA50 (25) | Volume xác nhận cross
GAS,BREAKOUT,2021-06-04,2021-06-07,2021-06-09,59.89984,57.50244,379800,22749959.232,-976961.3326559998,-0.04290053170450847,2,SL,100.0,Giá 60 vượt đỉnh 20 phiên (57) | Volume 2.5× TB20 | Thân nến 4.1% | Money flow: MONEY_IN score=3
SSI,ADX_TREND,2021-06-08,2021-06-09,2021-06-11,18.13812,19.8254547,1225500,22228266.060000002,1997008.219320301,0.08975118440318806,2,TP,91.9,"ADX trend: ADX 41.4, +DI 36.6 > -DI 19.2 | Price above EMA20/EMA50, volume 1.2x MA20"
CTG,ADX_TREND,2021-06-11,2021-06-14,2021-06-16,24.78476,23.94603,932700,23116745.652,-850069.1410139948,-0.036736136386889294,2,SL,80.9,"ADX trend: ADX 29.2, +DI 30.2 > -DI 22.3 | Price above EMA20/EMA50, volume 1.1x MA20"
VHM,RETEST,2021-06-02,2021-06-03,2021-06-18,77.20712999999999,83.43430717499999,276400,21340050.731999997,1653729.23543166,0.07741673996098103,11,TP,79.5,Retest vùng breakout 78 (cách -1.5%) | Volume cạn 0.68× TB20 | Giá vẫn giữ trên vùng breakout
GAS,BREAKOUT,2021-06-16,2021-06-17,2021-06-24,59.24918999999999,62.56035202499998,383000,22692439.769999996,1197561.386153847,0.052720863567713,5,TP,100.0,Giá 60 vượt đỉnh 20 phiên (60) | Volume 2.1× TB20 | Thân nến 2.3% | Money flow: EARLY_MONEY_IN score=3
VHM,OBV_ACCUMULATION,2021-06-18,2021-06-21,2021-06-29,82.59250999999999,87.89329372499998,276500,22836829.014999997,1394224.8795175739,0.06099060629456239,6,TP,83.2,"OBV above OBV EMA20, price holds VWMA20 | Accumulation volume 1.1x MA20"
FPT,BREAKOUT,2021-06-29,2021-06-30,2021-07-05,44.744699999999995,47.66229,531900,23799705.929999996,1477363.270968005,0.062012841163891684,3,TP,100.0,Giá 44 vượt đỉnh 20 phiên (44) | Volume 1.8× TB20 | Thân nến 2.3% | Money flow: BREAKOUT_FLOW score=6
CTG,MOMENTUM_SURGE,2021-06-24,2021-06-25,2021-07-06,24.73471,22.977,944800,23369354.008,-1727471.1012079976,-0.07384651519513007,7,SL,85.8,3 phiên tăng liên tiếp (+6.2% tổng) | Volume tăng theo đà giá
VJC,MACD_CROSSOVER,2021-06-09,2021-06-10,2021-07-07,114.71459999999998,121.66471349999993,191700,21990788.819999997,1263699.717974089,0.05740754872536655,19,TP,76.6,MACD crossover bullish (hist=1.12)
STB,BREAKOUT,2021-07-05,2021-07-06,2021-07-08,32.83279999999999,30.969,747400,24539234.719999995,-1463835.8159199916,-0.05959327824048436,2,SL,100.0,Giá 33 vượt đỉnh 20 phiên (32) | Volume 1.9× TB20 | Thân nến 3.2% | Money flow: BREAKOUT_FLOW score=5
POW,MACD_CROSSOVER,2021-05-17,2021-05-18,2021-07-09,9.849839999999999,8.991,2078200,20469937.487999998,-1842681.4178879969,-0.08992897894240441,38,SL,80.9,MACD crossover bullish (hist=0.00)
VCB,RETEST,2021-07-06,2021-07-07,2021-07-09,48.838789999999996,46.953,472700,23086096.033,-958888.3952329941,-0.041493826561187726,2,SL,84.5,Retest vùng breakout 50 (cách -1.8%) | Volume cạn 0.64× TB20 | Giá vẫn giữ trên vùng breakout
VIB,BB_SQUEEZE,2021-07-08,2021-07-09,2021-07-13,19.18917,17.982,1205200,23126787.684,-1521351.8844840005,-0.06571738683289108,2,SL,96.2,BB squeeze: width 0.067 ≈ min 20 phiên (0.067) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung | Money flow: EARLY_MONEY_IN score=3
VJC,SPRING,2021-07-09,2021-07-12,2021-07-14,119.01889999999999,114.885,178900,21292481.209999997,-801953.0442099944,-0.037626046697714896,2,SL,87.9,HH: đỉnh 122 > 122 | HL: đáy 120 > 115 | Volume phiên tăng > giảm
MBB,BB_SQUEEZE,2021-07-09,2021-07-12,2021-07-14,14.25424,13.41657,1494400,21301536.255999997,-1313215.0286719948,-0.061587254073138746,2,SL,85.9,BB squeeze: width 0.145 ≈ min 20 phiên (0.145) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
HDB,HAMMER,2021-07-13,2021-07-14,2021-07-16,11.091079999999998,10.989,1933800,21447930.503999997,-261351.29090399295,-0.012173211800299188,2,SL,73.3,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 11
MSN,BREAKOUT,2021-07-07,2021-07-08,2021-07-19,95.14504999999998,102.75976237499995,243500,23167819.674999997,1780970.6393608674,0.07679580870671443,7,TP,100.0,Giá 96 vượt đỉnh 20 phiên (94) | Volume 1.7× TB20 | Thân nến 6.4% | Money flow: BREAKOUT_FLOW score=6
FPT,DOUBLE_BOTTOM,2021-07-14,2021-07-15,2021-07-23,42.582539999999995,46.40989364999999,484900,20648273.645999998,1790227.196377229,0.08661444478512458,6,TP,73.2,Hai đáy 40 và 41 (chênh 3.9%) | Vượt neckline 42 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,SPRING,2021-07-14,2021-07-15,2021-07-28,52.81275999999999,49.95,391000,20649789.159999996,-1179049.8491599932,-0.05704038758247596,9,SL,78.8,HH: đỉnh 58 > 55 | HL: đáy 53 > 46 | Volume phiên tăng > giảm
MSN,DOUBLE_BOTTOM,2021-07-23,2021-07-26,2021-07-30,99.19909999999999,106.89075224999996,228600,22676914.259999998,1686764.3381612971,0.07430813732337123,4,TP,77.7,Hai đáy 86 và 88 (chênh 1.8%) | Vượt neckline 95 | Chưa quá xa neckline — vào hàng còn hợp lý
STB,OVERSOLD_MEAN_REVERSION,2021-07-19,2021-07-20,2021-08-04,27.827799999999996,30.538930499999992,824000,22930107.199999996,2160713.2673359998,0.0941362678244861,11,TP,77.5,"Oversold mean reversion, no fresh 20-day breakdown | WILLR -87.5, StochK 21.9, ADX 21.6"
ACB,SPRING,2021-07-30,2021-08-02,2021-08-20,16.666649999999997,15.984,1330900,22181644.484999996,-973266.7406849898,-0.0438332895875349,14,SL,85.2,HH: đỉnh 16 > 16 | HL: đáy 15 > 15 | Volume phiên tăng > giảm
STB,SPRING,2021-08-04,2021-08-05,2021-08-20,30.630599999999998,28.971,771300,23625381.779999997,-1348365.526379995,-0.057015735043589345,11,SL,98.4,HH: đỉnh 30 > 30 | HL: đáy 28 > 27 | Volume phiên tăng > giảm | Money flow: EARLY_MONEY_IN score=3
PLX,BB_SQUEEZE,2021-07-30,2021-08-02,2021-08-23,45.2452,42.957,490200,22179197.04,-1185969.8798400015,-0.05341875508876656,15,SL,88.5,BB squeeze: width 0.099 ≈ min 20 phiên (0.099) | Giá trên BB mid — bias bullish
GVR,BB_SQUEEZE,2021-08-30,2021-08-31,2021-09-06,34.64460999999999,37.70226,636100,22037436.420999996,1874968.913407009,0.08499608492594458,2,TP,88.7,BB squeeze: width 0.175 ≈ min 20 phiên (0.171) | Giá trên BB mid — bias bullish
BVH,BB_SQUEEZE,2021-08-30,2021-08-31,2021-09-08,48.50845999999999,46.953,454300,22037393.377999995,-771344.3671779893,-0.03496664873958602,4,SL,100.0,BB squeeze: width 0.066 ≈ min 20 phiên (0.066) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung | Money flow: EARLY_MONEY_IN score=3
MWG,DOUBLE_BOTTOM,2021-09-09,2021-09-10,2021-09-20,57.367309999999996,60.857356724999995,385400,22109361.274,1276045.7959773727,0.057657523849479815,6,TP,97.3,Hai đáy 51 và 52 (chênh 3.7%) | Vượt neckline 54 | Chưa quá xa neckline — vào hàng còn hợp lý | Money flow: EARLY_MONEY_IN score=3
VHM,NR7,2021-08-30,2021-08-31,2021-09-21,78.9789,75.924,279000,22035113.099999998,-916717.805099994,-0.041561030294729795,13,SL,78.4,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.7% — SL hẹp, risk thấp"
VIB,BB_SQUEEZE,2021-09-20,2021-09-21,2021-09-27,14.374359999999998,13.986,1582600,22748862.135999996,-681635.885335993,-0.029933582011030725,4,SL,100.0,BB squeeze: width 0.097 ≈ min 20 phiên (0.097) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung | Money flow: EARLY_MONEY_IN score=3
HPG,MACD_CROSSOVER,2021-09-06,2021-09-07,2021-10-04,29.569539999999996,31.891926149999993,776200,22951876.948,1730175.2265267372,0.07530742621455215,19,TP,97.0,MACD crossover bullish (hist=0.08) | Cross xảy ra trên zero line — signal mạnh hơn | Money flow: EARLY_MONEY_IN score=3
SHB,BB_SQUEEZE,2021-09-27,2021-09-28,2021-10-05,11.611599999999997,12.516470999999992,1894700,22000498.519999996,1645028.669972591,0.07469763847368963,5,TP,91.5,BB squeeze: width 0.087 ≈ min 20 phiên (0.087) | Giá trên BB mid — bias bullish
FPT,RETEST,2021-10-05,2021-10-06,2021-10-08,48.00796,49.47038009999999,489300,23490294.827999998,643660.1461361423,0.027373735992477655,2,TP,87.9,Retest vùng breakout 49 (cách -1.4%) | Volume cạn 0.79× TB20 | Giá vẫn giữ trên vùng breakout
